row_type,scope,artifact,aggregation,window_s,selected_k,cluster_id,rows,features_total,cluster_size,cluster_frac,silhouette_score,davies_bouldin_score,calinski_harabasz_score,largest_cluster_size,largest_cluster_frac,attack_rate_global,attack_count,attack_rate,attack_lift_vs_global,artifact_count,time_cluster_min,time_cluster_max,status,warnings,best_cluster_attack_rate,best_cluster_attack_lift,n_clusters,method,linkage
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,19,4745,201,1,0.00021074815595363542,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-12 22:47:00,2022-02-12 22:47:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,0,4745,201,5,0.001053740779768177,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,4,0.8,5.751515151515152,,2022-02-06 07:56:00,2022-02-12 00:04:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,1,4745,201,9,0.0018967334035827187,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,3,0.3333333333333333,2.3964646464646466,,2022-02-05 01:18:00,2022-02-12 23:33:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,2,4745,201,1018,0.21454162276080085,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,128,0.12573673870333987,0.9039709471929511,,2022-02-04 07:09:00,2022-02-13 11:17:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,3,4745,201,102,0.02149631190727081,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,12,0.11764705882352941,0.8458110516934046,,2022-02-04 07:11:00,2022-02-12 23:37:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,4,4745,201,12,0.0025289778714436247,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,4,0.3333333333333333,2.3964646464646466,,2022-02-04 07:06:00,2022-02-12 19:23:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,5,4745,201,3,0.0006322444678609062,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:10:00,2022-02-12 23:16:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,6,4745,201,6,0.0012644889357218123,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:34:00,2022-02-12 23:17:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,7,4745,201,19,0.004004214963119073,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,2,0.10526315789473684,0.7567783094098883,,2022-02-05 01:22:00,2022-02-12 21:47:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,8,4745,201,3,0.0006322444678609062,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,1,0.3333333333333333,2.3964646464646466,,2022-02-04 07:08:00,2022-02-12 01:47:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,9,4745,201,3,0.0006322444678609062,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-06 07:16:00,2022-02-06 07:38:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,10,4745,201,3041,0.6408851422550053,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,421,0.13844130220322262,0.9953090590216536,,2022-02-04 07:40:00,2022-02-13 08:02:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,11,4745,201,1,0.00021074815595363542,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-04 07:05:00,2022-02-04 07:05:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,12,4745,201,6,0.0012644889357218123,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:15:00,2022-02-12 23:39:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,13,4745,201,16,0.0033719704952581667,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,3,0.1875,1.3480113636363638,,2022-02-05 01:16:00,2022-02-12 23:30:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,14,4745,201,423,0.08914646996838778,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,69,0.16312056737588654,1.1727380184826994,,2022-02-04 07:39:00,2022-02-13 07:50:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,15,4745,201,1,0.00021074815595363542,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:15:00,2022-02-05 01:15:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,16,4745,201,1,0.00021074815595363542,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,1,1.0,7.1893939393939394,,2022-02-11 22:54:00,2022-02-11 22:54:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,17,4745,201,28,0.005900948366701791,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,3,0.10714285714285714,0.7702922077922078,,2022-02-04 07:15:00,2022-02-12 23:38:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,18,4745,201,45,0.009483667017913594,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,7,0.15555555555555556,1.1183501683501684,,2022-02-04 07:12:00,2022-02-12 21:20:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,19,4745,201,1,0.00021074815595363542,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-12 22:47:00,2022-02-12 22:47:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,21,20,4745,201,2,0.00042149631190727084,0.5143344155738915,0.9343322460422451,687.5687795406982,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-06 06:57:00,2022-02-12 07:58:00,success,,,,21,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,0,4745,201,1018,0.21454162276080085,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,128,0.12573673870333987,0.9039709471929511,,2022-02-04 07:09:00,2022-02-13 11:17:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,1,4745,201,9,0.0018967334035827187,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,3,0.3333333333333333,2.3964646464646466,,2022-02-05 01:18:00,2022-02-12 23:33:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,2,4745,201,6,0.0012644889357218123,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:34:00,2022-02-12 23:17:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,3,4745,201,102,0.02149631190727081,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,12,0.11764705882352941,0.8458110516934046,,2022-02-04 07:11:00,2022-02-12 23:37:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,4,4745,201,12,0.0025289778714436247,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,4,0.3333333333333333,2.3964646464646466,,2022-02-04 07:06:00,2022-02-12 19:23:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,5,4745,201,3,0.0006322444678609062,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:10:00,2022-02-12 23:16:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,6,4745,201,16,0.0033719704952581667,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,3,0.1875,1.3480113636363638,,2022-02-05 01:16:00,2022-02-12 23:30:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,7,4745,201,19,0.004004214963119073,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,2,0.10526315789473684,0.7567783094098883,,2022-02-05 01:22:00,2022-02-12 21:47:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,8,4745,201,3,0.0006322444678609062,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,1,0.3333333333333333,2.3964646464646466,,2022-02-04 07:08:00,2022-02-12 01:47:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,9,4745,201,3,0.0006322444678609062,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-06 07:16:00,2022-02-06 07:38:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,10,4745,201,3041,0.6408851422550053,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,421,0.13844130220322262,0.9953090590216536,,2022-02-04 07:40:00,2022-02-13 08:02:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,11,4745,201,1,0.00021074815595363542,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-04 07:05:00,2022-02-04 07:05:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,12,4745,201,6,0.0012644889357218123,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:15:00,2022-02-12 23:39:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,13,4745,201,4,0.0008429926238145417,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,3,0.75,5.392045454545455,,2022-02-06 07:56:00,2022-02-12 00:04:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,14,4745,201,423,0.08914646996838778,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,69,0.16312056737588654,1.1727380184826994,,2022-02-04 07:39:00,2022-02-13 07:50:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,15,4745,201,1,0.00021074815595363542,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:15:00,2022-02-05 01:15:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,16,4745,201,1,0.00021074815595363542,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,1,1.0,7.1893939393939394,,2022-02-11 22:54:00,2022-02-11 22:54:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,17,4745,201,28,0.005900948366701791,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,3,0.10714285714285714,0.7702922077922078,,2022-02-04 07:15:00,2022-02-12 23:38:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,18,4745,201,45,0.009483667017913594,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,7,0.15555555555555556,1.1183501683501684,,2022-02-04 07:12:00,2022-02-12 21:20:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,19,4745,201,1,0.00021074815595363542,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-12 22:47:00,2022-02-12 22:47:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,20,4745,201,2,0.00042149631190727084,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-06 06:57:00,2022-02-12 07:58:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,22,21,4745,201,1,0.00021074815595363542,0.5144663079720627,0.896646643718352,700.1635438731444,3041,0.6408851422550053,0.13909378292939936,1,1.0,7.1893939393939394,,2022-02-11 01:20:00,2022-02-11 01:20:00,success,,,,22,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,0,4745,201,9,0.0018967334035827187,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,3,0.3333333333333333,2.3964646464646466,,2022-02-05 01:18:00,2022-02-12 23:33:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,1,4745,201,102,0.02149631190727081,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,12,0.11764705882352941,0.8458110516934046,,2022-02-04 07:11:00,2022-02-12 23:37:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,2,4745,201,6,0.0012644889357218123,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:34:00,2022-02-12 23:17:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,3,4745,201,3,0.0006322444678609062,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,1,0.3333333333333333,2.3964646464646466,,2022-02-04 07:08:00,2022-02-12 01:47:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,4,4745,201,12,0.0025289778714436247,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,4,0.3333333333333333,2.3964646464646466,,2022-02-04 07:06:00,2022-02-12 19:23:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,5,4745,201,3,0.0006322444678609062,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:10:00,2022-02-12 23:16:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,6,4745,201,16,0.0033719704952581667,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,3,0.1875,1.3480113636363638,,2022-02-05 01:16:00,2022-02-12 23:30:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,7,4745,201,19,0.004004214963119073,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,2,0.10526315789473684,0.7567783094098883,,2022-02-05 01:22:00,2022-02-12 21:47:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,8,4745,201,326,0.06870389884088514,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,30,0.09202453987730061,0.6616006692693809,,2022-02-04 07:09:00,2022-02-13 11:17:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,9,4745,201,3,0.0006322444678609062,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-06 07:16:00,2022-02-06 07:38:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,10,4745,201,3041,0.6408851422550053,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,421,0.13844130220322262,0.9953090590216536,,2022-02-04 07:40:00,2022-02-13 08:02:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,11,4745,201,1,0.00021074815595363542,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-04 07:05:00,2022-02-04 07:05:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,12,4745,201,6,0.0012644889357218123,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:15:00,2022-02-12 23:39:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,13,4745,201,4,0.0008429926238145417,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,3,0.75,5.392045454545455,,2022-02-06 07:56:00,2022-02-12 00:04:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,14,4745,201,423,0.08914646996838778,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,69,0.16312056737588654,1.1727380184826994,,2022-02-04 07:39:00,2022-02-13 07:50:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,15,4745,201,1,0.00021074815595363542,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:15:00,2022-02-05 01:15:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,16,4745,201,1,0.00021074815595363542,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,1,1.0,7.1893939393939394,,2022-02-11 22:54:00,2022-02-11 22:54:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,17,4745,201,28,0.005900948366701791,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,3,0.10714285714285714,0.7702922077922078,,2022-02-04 07:15:00,2022-02-12 23:38:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,18,4745,201,45,0.009483667017913594,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,7,0.15555555555555556,1.1183501683501684,,2022-02-04 07:12:00,2022-02-12 21:20:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,19,4745,201,1,0.00021074815595363542,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-12 22:47:00,2022-02-12 22:47:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,20,4745,201,2,0.00042149631190727084,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-06 06:57:00,2022-02-12 07:58:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,21,4745,201,1,0.00021074815595363542,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,1,1.0,7.1893939393939394,,2022-02-11 01:20:00,2022-02-11 01:20:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,23,22,4745,201,692,0.1458377239199157,0.5194205492200484,0.9376583874492516,712.0271479617143,3041,0.6408851422550053,0.13909378292939936,98,0.1416184971098266,1.0181511648274655,,2022-02-04 11:59:00,2022-02-13 06:47:00,success,,,,23,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,0,4745,201,102,0.02149631190727081,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,12,0.11764705882352941,0.8458110516934046,,2022-02-04 07:11:00,2022-02-12 23:37:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,1,4745,201,12,0.0025289778714436247,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,4,0.3333333333333333,2.3964646464646466,,2022-02-04 07:06:00,2022-02-12 19:23:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,2,4745,201,6,0.0012644889357218123,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:34:00,2022-02-12 23:17:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,3,4745,201,3,0.0006322444678609062,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,1,0.3333333333333333,2.3964646464646466,,2022-02-04 07:08:00,2022-02-12 01:47:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,4,4745,201,3,0.0006322444678609062,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-06 07:16:00,2022-02-06 07:38:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,5,4745,201,3,0.0006322444678609062,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:10:00,2022-02-12 23:16:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,6,4745,201,16,0.0033719704952581667,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,3,0.1875,1.3480113636363638,,2022-02-05 01:16:00,2022-02-12 23:30:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,7,4745,201,19,0.004004214963119073,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,2,0.10526315789473684,0.7567783094098883,,2022-02-05 01:22:00,2022-02-12 21:47:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,8,4745,201,326,0.06870389884088514,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,30,0.09202453987730061,0.6616006692693809,,2022-02-04 07:09:00,2022-02-13 11:17:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,9,4745,201,5,0.001053740779768177,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,2,0.4,2.875757575757576,,2022-02-05 01:18:00,2022-02-11 22:52:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,10,4745,201,3041,0.6408851422550053,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,421,0.13844130220322262,0.9953090590216536,,2022-02-04 07:40:00,2022-02-13 08:02:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,11,4745,201,4,0.0008429926238145417,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,1,0.25,1.7973484848484849,,2022-02-06 07:35:00,2022-02-12 23:33:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,12,4745,201,6,0.0012644889357218123,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:15:00,2022-02-12 23:39:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,13,4745,201,4,0.0008429926238145417,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,3,0.75,5.392045454545455,,2022-02-06 07:56:00,2022-02-12 00:04:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,14,4745,201,423,0.08914646996838778,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,69,0.16312056737588654,1.1727380184826994,,2022-02-04 07:39:00,2022-02-13 07:50:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,15,4745,201,1,0.00021074815595363542,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:15:00,2022-02-05 01:15:00,success,,,,24,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,24,16,4745,201,1,0.00021074815595363542,0.5197136399981188,0.9330258483556652,721.0395004775246,3041,0.6408851422550053,0.13909378292939936,1,1.0,7.1893939393939394,,2022-02-11 22:54:00,2022-02-11 22:54:00,success,,,,24,agglomerative,ward
